DATE,FLTS,D,A,I,O,J,H,M,L,NN,MAINLINE,LOW_COST,REGIONAL,CHARTER,ALL_CARGO,BUSINESS_AVIATION,MILITARY,OTHER_SEGMENT,MS_NA,SCHED,CARGO,OTHER,REG
2025-10-14,32464,3102,3133,25609,620,130,3997,26395,1926,16,23634,0,3521,1684,0,2167,701,717,40,27155,0,3625,EUR
2025-10-15,33495,3211,3158,26470,656,131,4107,27245,2008,4,24515,0,3548,1664,0,2276,761,699,32,28063,0,3768,EUR
2025-10-16,34290,3252,3253,27113,672,133,4139,27869,2147,2,24986,0,3683,1736,0,2405,754,699,27,28669,0,3885,EUR
2025-10-17,34512,3203,3227,27483,599,135,4120,28370,1879,8,25449,0,3732,1807,0,2263,582,662,17,29181,0,3524,EUR
2025-10-18,30695,3313,3211,23575,596,136,3974,25415,1161,9,23879,0,2843,1700,0,1701,173,392,7,26722,0,2273,EUR
2025-10-19,32498,3293,3284,25221,700,139,4007,27295,1052,5,25171,0,3340,1582,0,1831,169,394,11,28511,0,2405,EUR
2025-10-20,33282,3063,3154,26411,654,133,3973,27581,1577,18,24822,0,3704,1487,0,1949,712,587,21,28526,0,3269,EUR
2025-10-21,32264,3079,3068,25472,645,132,3955,26388,1774,15,23993,0,3517,1515,1,1939,633,648,18,27510,1,3238,EUR
2025-10-22,32977,3110,3103,26103,661,137,4031,27038,1765,6,24296,0,3566,1589,1,2115,674,717,19,27862,1,3525,EUR
2025-10-23,32808,3222,3163,25724,699,135,4090,27233,1347,3,24634,0,3535,1686,0,1874,567,484,28,28169,0,2953,EUR
2025-10-24,34146,3146,3189,27161,650,139,4078,28238,1676,15,25385,0,3647,1750,1,2239,491,605,28,29032,1,3363,EUR
2025-10-25,30319,3284,3068,23329,638,139,3893,25362,919,6,23646,0,2839,1697,0,1452,163,504,18,26485,0,2137,EUR
2025-10-26,29983,3102,3076,23094,711,133,3704,25165,975,6,22942,0,3097,1547,0,1781,155,448,13,26039,0,2397,EUR
2025-10-27,30472,2903,2942,23972,655,129,3673,25221,1433,16,22584,0,3452,1476,1,1828,535,575,21,26036,1,2959,EUR
2025-10-28,28792,2814,2860,22455,663,132,3702,23295,1655,8,20863,0,3264,1587,1,1812,607,638,20,24127,1,3077,EUR
2025-10-29,29705,2920,2882,23209,694,136,3787,23908,1867,7,21287,0,3304,1600,0,2027,703,750,34,24591,0,3514,EUR
2025-10-30,30635,3029,3010,23894,702,133,3827,24866,1801,8,22151,0,3378,1663,0,2133,613,682,15,25529,0,3443,EUR
2025-10-31,31437,3061,3050,24675,651,134,3830,25824,1646,3,23209,0,3456,1621,1,1950,506,673,21,26665,1,3150,EUR
2025-11-01,27088,3177,3095,20139,677,134,3766,22426,759,3,21145,0,2532,1534,1,1292,159,411,14,23677,1,1876,EUR
2025-11-02,29325,3144,3209,22299,673,135,3707,24655,825,3,22613,0,3104,1456,0,1599,165,366,22,25717,0,2152,EUR
2025-11-03,30102,2946,2956,23526,674,130,3698,24602,1652,20,22066,0,3484,1352,0,1881,643,649,27,25550,0,3200,EUR
2025-11-04,26830,2813,2868,20425,724,136,3681,21035,1934,44,18802,0,3243,1356,0,1919,716,741,53,22045,0,3429,EUR
2025-11-05,27110,2866,2858,20675,711,136,3750,21358,1839,27,18998,0,3319,1334,0,1980,748,679,52,22317,0,3459,EUR
2025-11-06,28753,2986,2930,22133,704,131,3763,22916,1910,33,20468,0,3400,1348,2,2090,722,677,46,23868,2,3535,EUR
2025-11-07,30020,2951,2957,23483,629,137,3742,24413,1692,36,22003,0,3461,1340,1,1989,535,641,50,25464,1,3215,EUR
2025-11-08,25065,3054,2975,18374,662,132,3681,20349,879,24,19482,0,2501,1215,0,1269,191,373,34,21983,0,1867,EUR
2025-11-09,27577,3041,3057,20791,688,132,3676,22834,923,12,21351,0,3048,1125,0,1538,157,326,32,24399,0,2053,EUR
2025-11-10,28328,2795,2830,22054,649,130,3618,23129,1414,37,21006,0,3378,1202,2,1600,569,524,47,24384,2,2740,EUR
2025-11-11,25009,2690,2767,18876,676,132,3642,19631,1569,35,17707,0,3263,1196,1,1726,493,576,47,20970,1,2842,EUR
2025-11-12,26116,2773,2775,19891,677,133,3702,20355,1869,57,18114,0,3313,1185,1,1986,727,732,58,21427,1,3503,EUR
2025-11-13,28140,2848,2888,21758,646,125,3723,22367,1903,22,19973,0,3368,1236,0,2163,719,648,33,23341,0,3563,EUR
2025-11-14,29454,2914,2911,23020,609,133,3737,23937,1619,28,21656,0,3448,1257,0,1899,576,582,36,25104,0,3093,EUR
2025-11-15,24336,2980,2887,17823,646,132,3674,19686,819,25,18976,0,2469,1075,0,1221,178,383,34,21445,0,1816,EUR
2025-11-16,27043,2995,3000,20370,678,132,3623,22418,853,17,20995,0,3033,1068,1,1425,153,334,34,24028,1,1946,EUR
2025-11-17,28352,2786,2786,22121,659,130,3614,23065,1492,51,20669,0,3432,1269,1,1740,637,549,55,24101,1,2981,EUR
2025-11-18,25037,2659,2702,18998,678,129,3630,19473,1770,35,17241,0,3193,1327,0,1923,648,659,46,20434,0,3276,EUR
2025-11-19,25317,2779,2731,19121,686,133,3677,19779,1700,28,17617,0,3253,1189,0,1898,713,603,44,20870,0,3258,EUR
2025-11-20,27616,2896,2892,21128,700,131,3759,22019,1674,33,19739,0,3379,1316,0,1902,662,573,45,23118,0,3182,EUR
2025-11-21,29072,2905,2924,22626,617,133,3730,23646,1535,28,21396,0,3473,1339,0,1825,433,549,57,24869,0,2864,EUR
2025-11-22,23948,2976,2911,17431,630,135,3634,19259,897,23,18565,0,2441,1106,0,1236,173,398,29,21006,0,1836,EUR
2025-11-23,26720,2956,2988,20107,669,131,3618,22124,831,16,20730,0,3021,1084,0,1397,176,282,30,23751,0,1885,EUR
2025-11-24,27971,2740,2754,21841,636,127,3596,22833,1374,41,20573,0,3451,1177,1,1648,567,500,54,24024,1,2769,EUR
2025-11-25,24616,2694,2691,18575,656,128,3611,19242,1596,39,17173,0,3212,1298,1,1694,613,573,52,20385,1,2932,EUR
2025-11-26,24705,2669,2715,18647,674,130,3630,19355,1504,86,17156,0,3198,1298,0,1723,663,568,99,20354,0,3053,EUR
2025-11-27,27475,2758,2801,21274,642,127,3677,21857,1769,45,19567,0,3348,1315,0,1900,647,629,69,22915,0,3245,EUR
2025-11-28,28674,2791,2766,22476,641,130,3687,23183,1639,35,21096,0,3368,1216,0,1820,506,620,48,24464,0,2994,EUR
2025-11-29,23849,2912,2888,17405,644,134,3665,19104,932,14,18466,0,2494,1145,0,1142,165,413,24,20960,0,1744,EUR
2025-11-30,26630,3012,2939,19994,685,134,3605,22081,792,18,20792,0,3007,955,0,1408,162,275,31,23799,0,1876,EUR
2025-12-01,28219,2770,2813,21993,643,132,3585,22919,1557,26,20732,0,3415,1158,0,1710,559,614,31,24147,0,2914,EUR
2025-12-02,24929,2665,2728,18845,691,135,3667,19364,1724,39,17453,0,3245,1166,0,1791,594,645,35,20698,0,3065,EUR
2025-12-03,25364,2760,2756,19160,688,131,3701,19851,1654,27,17768,0,3231,1154,1,1839,658,660,53,20999,1,3210,EUR
2025-12-04,27714,2874,2887,21252,701,133,3748,22219,1583,31,19882,0,3380,1326,1,1825,640,612,48,23262,1,3125,EUR
2025-12-05,29203,2876,2867,22809,651,135,3768,23763,1507,30,21506,0,3412,1337,1,1829,466,599,53,24918,1,2947,EUR
2025-12-06,24058,2959,2891,17544,664,129,3665,19479,766,19,18944,0,2406,989,1,1112,169,397,40,21350,1,1718,EUR
2025-12-07,26587,2977,3007,19932,671,134,3643,21979,808,23,20947,0,2944,901,0,1251,183,322,39,23891,0,1795,EUR
2025-12-08,28930,2786,2824,22657,663,130,3610,23554,1588,48,21041,0,3460,1309,0,1805,638,629,48,24501,0,3120,EUR
2025-12-09,25524,2736,2816,19320,652,131,3658,19922,1765,48,17874,0,3074,1278,0,1853,710,678,57,20948,0,3298,EUR
2025-12-10,26520,2820,2796,20208,696,134,3798,20689,1878,21,18384,0,3221,1298,0,2142,713,707,55,21605,0,3617,EUR
2025-12-11,27797,2906,2862,21353,676,131,3774,22031,1836,25,19697,0,3254,1363,0,2126,602,704,51,22951,0,3483,EUR
2025-12-12,29723,2924,2967,23194,638,136,3821,24030,1695,41,21778,0,3381,1382,0,2001,460,659,62,25159,0,3182,EUR
2025-12-13,24509,2993,2921,17965,630,132,3698,19830,824,25,19345,0,2324,1063,1,1206,159,381,30,21669,1,1776,EUR
2025-12-14,27341,3024,3010,20627,680,134,3701,22637,855,14,21404,0,2983,1005,1,1453,147,316,32,24387,1,1948,EUR
2025-12-15,29011,2868,2883,22585,675,134,3706,23506,1613,52,21330,0,3371,1183,1,1911,590,576,49,24701,1,3126,EUR
2025-12-16,25929,2853,2849,19529,698,132,3777,20299,1682,39,18452,0,3151,1230,0,1873,584,595,44,21603,0,3096,EUR
2025-12-17,26835,2948,2964,20224,699,135,3901,20957,1803,39,18969,0,3222,1276,0,1973,641,685,69,22191,0,3368,EUR
2025-12-18,29589,3058,3030,22810,691,129,3876,23879,1676,29,21651,0,3344,1346,1,2026,544,619,58,24995,1,3247,EUR
2025-12-19,30856,3019,3077,24129,631,134,3885,25154,1643,40,22872,0,3449,1460,0,1938,421,667,49,26321,0,3075,EUR
2025-12-20,27141,3217,3129,20128,667,134,3797,22343,842,25,21071,0,2604,1394,1,1525,118,391,37,23675,1,2071,EUR
2025-12-21,28324,3162,3211,21245,706,136,3787,23580,803,18,22470,0,3006,1025,0,1360,129,301,33,25476,0,1823,EUR
2025-12-22,29045,2967,2966,22416,696,132,3711,23949,1221,32,22255,0,3302,1233,1,1513,296,398,47,25557,1,2254,EUR
2025-12-23,27108,2914,2947,20547,700,133,3695,22214,1038,28,20720,0,3086,1238,0,1408,242,369,45,23806,0,2064,EUR
2025-12-24,21848,2746,2744,15645,713,129,3522,17768,407,22,17934,0,2157,700,0,732,95,202,28,20091,0,1057,EUR
2025-12-25,17416,2728,2729,11266,693,129,3241,13753,281,12,14283,0,1625,631,0,661,68,113,35,15908,0,877,EUR
2025-12-26,26422,2932,2927,19919,644,133,3370,22219,679,21,20833,0,2814,1116,0,1322,87,210,40,23647,0,1659,EUR
2025-12-27,26481,3101,2972,19753,655,132,3443,21936,949,21,20617,0,2416,1308,1,1720,75,300,44,23033,1,2139,EUR
2025-12-28,27698,3074,3059,20786,779,135,3526,23268,744,25,22060,0,2825,1082,0,1329,81,292,29,24885,0,1731,EUR
2025-12-29,27870,2887,2920,21335,728,132,3532,23272,905,29,21901,0,3121,1061,0,1214,202,328,43,25022,0,1787,EUR
2025-12-30,26700,2903,2926,20122,749,132,3632,21934,977,25,20588,0,2933,1207,0,1383,196,351,42,23521,0,1972,EUR
2025-12-31,7,1,4,2,0,1,3,3,0,0,6,0,0,0,0,1,0,0,0,6,0,1,EUR
