YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2023,01,JAN,EDDG,Muenster-Osnabrueck,Germany,597,231,23,208,2314.659999999999,582.7900000000001,NA
2023,01,JAN,EDDH,Hamburg,Germany,3643,3114,61,3053,37341.5125,7455.120833333333,NA
2023,01,JAN,EDDK,Cologne-Bonn,Germany,3731,1879,96,1783,20199.288333333297,4442.895,NA
2023,01,JAN,EDDL,Dusseldorf,Germany,4384,3807,5,3802,44750.8541666667,8203.745833333334,NA
2023,01,JAN,EDDM,Munich,Germany,10167,9285,0,9285,106607.8858333333,24738.5475,NA
2023,01,JAN,EDDN,Nuremberg,Germany,1499,835,55,780,9180.406666666666,1837.16,NA
2023,01,JAN,EDDP,Leipzig-Halle,Germany,3082,1134,95,1039,12118.0016666667,2391.748333333333,NA
2023,01,JAN,EDDR,Saarbruecken,Germany,115,78,32,46,477.02,170.313333333333,NA
2023,01,JAN,EDDS,Stuttgart,Germany,2702,1929,0,1929,22074.289999999997,3741.443333333333,NA
2023,01,JAN,EDDV,Hanover,Germany,1694,995,84,911,10011.5133333333,2361.92,NA
2023,01,JAN,EDDW,Bremen,Germany,880,533,28,505,5975.4941666666655,1116.8391666666662,NA
2023,01,JAN,LGAV,Athens,Greece,6851,5565,186,5379,60305.086666666706,15458.48,NA
2023,01,JAN,LHBP,Budapest - Ferihegy,Hungary,3620,2650,6,2644,32473.554166666698,5190.429166666666,NA
2023,01,JAN,EICK,Cork,Ireland,1404,563,2,561,6337.969166666666,1516.864166666666,NA
2023,01,JAN,EIDW,Dublin,Ireland,8485,6658,2,6656,69626.655,18404.945,NA
2023,01,JAN,LICC,Catania,Italy,2312,1936,7,1929,20544.1,6395.083333333333,NA
2023,01,JAN,LIMC,Milan - Malpensa,Italy,6801,5269,1,5268,56849.4,15363.9333333333,NA
2023,01,JAN,LIME,Bergamo,Italy,3831,3017,30,2987,35890.5666666667,7763.283333333333,NA
2023,01,JAN,LIMF,Torino Caselle,Italy,1743,1378,0,1378,16541.9,3441.983333333333,NA
2023,01,JAN,LIML,Milan - Linate,Italy,4156,3579,0,3579,36701.8291666667,9281.104166666666,NA
2023,01,JAN,LIPE,Bologna,Italy,2322,1807,0,1807,21273.0258333333,5309.474166666666,NA
2023,01,JAN,LIPZ,Venice,Italy,2552,2070,17,2053,20937.41,4744.456666666666,NA
2023,01,JAN,LIRA,Rome - Ciampino,Italy,1584,1278,657,621,5164.6500000000005,1227.2333333333331,NA
2023,01,JAN,LIRF,Rome - Fiumicino,Italy,8449,7194,54,7140,77476.3933333333,20141.4066666667,NA
2023,01,JAN,LIRN,Naples,Italy,2379,1989,11,1978,21998.8058333333,5839.327499999999,NA
2023,01,JAN,EVRA,Riga,Latvia,2092,1458,7,1451,16052.33,3369.919999999999,NA
2023,01,JAN,ELLX,Luxembourg,Luxembourg,2712,1935,0,1935,22221.6425,4693.0408333333335,NA
2023,01,JAN,LMML,Malta,Malta,1939,1337,40,1297,13607.9533333333,7682.53,NA
2023,01,JAN,GMMN,Mohammed V International,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,01,JAN,GMMX,Menara,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,01,JAN,EHAM,Amsterdam - Schiphol,Netherlands,15776,13691,58,13633,160453.4458333333,35917.4375,NA
2023,01,JAN,ENBR,Bergen,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,01,JAN,ENGM,Oslo - Gardermoen,Norway,7686,6601,42,6559,73244.9816666667,17217.635,NA
2023,01,JAN,ENVA,Trondheim,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,01,JAN,ENZV,Stavanger,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,01,JAN,EPWA,Warszawa - Chopina,Poland,5767,4658,29,4629,51529.2425,10679.7408333333,NA
2023,01,JAN,LPFR,Faro,Portugal,1156,1017,32,985,11027.216666666702,1486.5166666666662,NA
2023,01,JAN,LPPR,Porto,Portugal,3360,2774,5,2769,32481.7575,7664.4425,NA
2023,01,JAN,LPPT,Lisbon,Portugal,8548,7032,4,7028,89372.2291666667,23419.4541666667,NA
2023,01,JAN,LROP,Bucharest - Otopeni,Romania,4059,2872,23,2849,29930.0216666667,7389.511666666666,NA
2023,01,JAN,LZIB,Bratislava,Slovakia,642,340,54,286,3136.593333333333,853.09,NA
2023,01,JAN,LJLJ,Ljubljana,Slovenia,717,539,0,539,6099.888333333333,1508.7449999999992,NA
2023,01,JAN,GCFV,Fuerteventura,Spain,1873,1806,11,1795,21722.2333333333,4885.333333333333,NA
2023,01,JAN,GCLP,Gran Canaria,Spain,5292,4135,18,4117,52057.0416666667,15651.3916666667,NA
2023,01,JAN,GCRR,Lanzarote,Spain,2668,2532,16,2516,31560.436666666697,5722.746666666666,NA
2023,01,JAN,GCTS,Tenerife Sur - Reina Sofia,Spain,3573,3209,23,3186,38181.9,9087.95,NA
2023,01,JAN,GCXO,Tenerife North,Spain,2608,1359,0,1359,14784.7658333333,3078.7675,NA
2023,01,JAN,LEAL,Alicante,Spain,2703,2435,31,2404,28312.8616666667,5553.921666666666,NA
2023,01,JAN,LEBB,Bilbao,Spain,1503,1218,0,1218,13978.2008333333,3250.015833333333,NA
2023,01,JAN,LEBL,Barcelona,Spain,10353,8537,142,8395,97859.975,18563.9083333333,NA
2023,01,JAN,LEIB,Ibiza,Spain,1288,756,1,755,8383.916666666666,1494.5500000000002,NA
2023,01,JAN,LEMD,Madrid - Barajas,Spain,14940,12255,101,12154,139861.37,35366.88,NA
2023,01,JAN,LEMG,Málaga,Spain,4443,3622,48,3574,44130.4175,8639.149166666666,NA
2023,01,JAN,LEPA,Palma de Mallorca,Spain,4103,2779,1,2778,33316.855,5082.528333333333,NA
2023,01,JAN,LEVC,Valencia,Spain,2549,1973,0,1973,22903,3794.849999999999,NA
2023,01,JAN,LEZL,Sevilla,Spain,2314,1736,65,1671,18791.735,3353.048333333333,NA
2023,01,JAN,ESGG,Göteborg,Sweden,1834,1410,27,1383,15701.8958333333,3326.487499999999,NA
2023,01,JAN,ESSA,Stockholm - Arlanda,Sweden,6762,5533,0,5533,64635.7075,13157.8591666667,NA
2023,01,JAN,LSGG,Geneva,Switzerland,6772,5840,0,5840,68894.9166666667,23464.75,NA
2023,01,JAN,LSZH,Zürich,Switzerland,8487,7277,45,7232,86726.5266666667,23044.3733333333,NA
2023,01,JAN,LTFM,Istanbul,Türkiye,19421,13040,170,12870,163481.31,52307.9733333333,NA
2023,01,JAN,EGBB,Birmingham,United Kingdom,2926,2627,0,2627,30269.0008333333,8238.649166666666,NA
2023,01,JAN,EGCC,Manchester,United Kingdom,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,01,JAN,EGGD,Bristol,United Kingdom,2076,1580,7,1573,18126.6433333333,3687.8066666666664,NA
2023,01,JAN,EGGW,London - Luton,United Kingdom,4267,3292,13,3279,44020.59,9782.476666666666,NA
2023,01,JAN,EGKK,London - Gatwick,United Kingdom,7769,6430,2,6428,81642.51666666669,22584.7333333333,NA
2023,01,JAN,EGLC,London - City,United Kingdom,2014,1952,48,1904,20078.5883333333,4908.261666666665,NA
2023,01,JAN,EGLL,London - Heathrow,United Kingdom,17551,15470,36,15434,199987.7166666666,114319.0166666666,NA
2023,01,JAN,EGNT,Newcastle,United Kingdom,1336,951,72,879,10441.7333333333,2264.816666666666,NA
2023,01,JAN,EGPD,Aberdeen,United Kingdom,1584,1374,1,1373,15589.3291666667,4212.9375,NA
2023,01,JAN,EGPF,Glasgow,United Kingdom,2199,1777,4,1773,21450.5983333333,4977.001666666666,NA
2023,01,JAN,EGPH,Edinburgh,United Kingdom,3807,3155,22,3133,39088.24,8245.193333333335,NA
2023,01,JAN,EGSS,London - Stansted,United Kingdom,6909,5508,24,5484,69591.51666666669,15410.466666666702,NA
2023,02,FEB,LOWW,Vienna,Austria,6933,5972,0,5972,66245.6216666667,16891.7116666667,NA
2023,02,FEB,EBBR,Brussels,Belgium,6326,4962,0,4962,55023.09,12139.1933333333,NA
2023,02,FEB,EBCI,Charleroi,Belgium,2536,1586,46,1540,17074.2558333333,3066.1108333333327,NA
2023,02,FEB,LBSF,Sofia,Bulgaria,1965,1550,18,1532,16692.920000000002,4582.063333333333,NA
2023,02,FEB,LDZA,Zagreb,Croatia,1450,1231,19,1212,13460.7716666667,3214.344999999999,NA
2023,02,FEB,LKPR,Prague,Czech Republic,3132,2600,0,2600,28639.425833333305,6736.4574999999995,NA
2023,02,FEB,EKCH,Copenhagen - Kastrup,Denmark,7537,6117,57,6060,70379.4208333333,23556.5958333333,NA
2023,02,FEB,EETN,Tallinn,Estonia,1246,627,5,622,6740.757500000001,1955.842499999999,NA
2023,02,FEB,EFHK,Helsinki - Vantaa,Finland,5281,3570,232,3338,35162.12,8048.546666666666,NA
2023,02,FEB,LFBO,Toulouse-Blagnac,France,2537,2184,71,2113,24881.4083333333,3644.024999999999,NA
2023,02,FEB,LFLL,Lyon-Saint-Exupéry,France,3326,2812,0,2812,31031.5791666667,5366.070833333333,NA
2023,02,FEB,LFML,Marseille-Provence,France,3275,2633,44,2589,23038.6383333333,8877.994999999999,NA
2023,02,FEB,LFMN,Nice-Côte d’Azur,France,3852,3408,19,3389,37934.0275,12514.0225,NA
2023,02,FEB,LFPG,Paris-Charles-de-Gaulle,France,15491,12564,107,12457,168462.5916666666,27539.2583333333,NA
2023,02,FEB,LFPO,Paris-Orly,France,7302,6177,26,6151,75749.3633333333,16290.1033333333,NA
2023,02,FEB,LFSB,Bâle-Mulhouse,France,2507,1554,61,1493,17162.2091666667,4212.290833333333,NA
2023,02,FEB,EDDB,Berlin - Brandenburg,Germany,5674,4873,72,4801,57730.5525,11161.9641666667,NA
2023,02,FEB,EDDC,Dresden,Germany,364,287,16,271,3040.5083333333328,730.375,NA
2023,02,FEB,EDDE,Erfurt,Germany,241,60,60,0,NA,NA,NO REF FLIGHT
2023,02,FEB,EDDF,Frankfurt,Germany,13588,12029,67,11962,155595.6033333333,34995.896666666704,NA
2023,02,FEB,EDDG,Muenster-Osnabrueck,Germany,679,226,30,196,2170.78,654.4866666666671,NA
2023,02,FEB,EDDH,Hamburg,Germany,3565,3023,80,2943,35906.465000000004,7444.035000000001,NA
2023,02,FEB,EDDK,Cologne-Bonn,Germany,3508,1770,119,1651,18392.1833333333,4056.733333333333,NA
2023,02,FEB,EDDL,Dusseldorf,Germany,4244,3685,4,3681,43479.600000000006,7576.6,NA
2023,02,FEB,EDDM,Munich,Germany,9865,8864,0,8864,100972.65833333333,25407.2916666667,NA
2023,02,FEB,EDDN,Nuremberg,Germany,1696,821,56,765,8959.134166666667,1944.0491666666665,NA
2023,02,FEB,EDDP,Leipzig-Halle,Germany,2930,1042,69,973,11378.1025,2326.2475,NA
2023,02,FEB,EDDR,Saarbruecken,Germany,139,93,40,53,547.49,114.226666666667,NA
2023,02,FEB,EDDS,Stuttgart,Germany,2819,1841,0,1841,21449.5458333333,3365.470833333333,NA
2023,02,FEB,EDDV,Hanover,Germany,1846,944,99,845,9310.8825,2381.517499999999,NA
2023,02,FEB,EDDW,Bremen,Germany,1182,517,25,492,5741.109166666666,1345.1075,NA
2023,02,FEB,LGAV,Athens,Greece,6174,5018,99,4919,55020.064999999995,15358.8183333333,NA
2023,02,FEB,LHBP,Budapest - Ferihegy,Hungary,3293,2409,21,2388,29668.4333333333,4809.933333333333,NA
2023,02,FEB,EICK,Cork,Ireland,1383,513,6,507,5767.6675000000005,955.1991666666672,NA
2023,02,FEB,EIDW,Dublin,Ireland,7854,6222,86,6136,67411.5291666667,17699.6541666667,NA
2023,02,FEB,LICC,Catania,Italy,2012,1676,7,1669,17913.89,5974.593333333333,NA
2023,02,FEB,LIMC,Milan - Malpensa,Italy,6676,5207,49,5158,56382.7,14109.1166666667,NA
2023,02,FEB,LIME,Bergamo,Italy,3389,2687,155,2532,30482.0166666667,5487.3,NA
2023,02,FEB,LIMF,Torino Caselle,Italy,1658,1270,8,1262,15271.5666666667,2855.766666666666,NA
2023,02,FEB,LIML,Milan - Linate,Italy,3955,3394,19,3375,35420.87,8423.063333333334,NA
2023,02,FEB,LIPE,Bologna,Italy,2119,1656,0,1656,19456.3958333333,4438.2041666666655,NA
2023,02,FEB,LIPZ,Venice,Italy,2458,2006,3,2003,20474.5933333333,4909.823333333333,NA
2023,02,FEB,LIRA,Rome - Ciampino,Italy,1449,1178,337,841,7362.6416666666655,1353.875,NA
2023,02,FEB,LIRF,Rome - Fiumicino,Italy,7918,6754,77,6677,71255.845,16848.0216666667,NA
2023,02,FEB,LIRN,Naples,Italy,2286,1941,26,1915,21214.513333333303,4765.953333333333,NA
2023,02,FEB,EVRA,Riga,Latvia,1803,1266,6,1260,13752.8833333333,2959.766666666666,NA
2023,02,FEB,ELLX,Luxembourg,Luxembourg,2951,1965,0,1965,22371.484166666694,4480.815833333333,NA
2023,02,FEB,LMML,Malta,Malta,1592,1237,26,1211,12716.5775,6933.639166666666,NA
2023,02,FEB,GMMN,Mohammed V International,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,02,FEB,GMMX,Menara,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,02,FEB,EHAM,Amsterdam - Schiphol,Netherlands,14955,13091,39,13052,152409.9441666666,28927.4225,NA
2023,02,FEB,ENBR,Bergen,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,02,FEB,ENGM,Oslo - Gardermoen,Norway,7326,6339,28,6311,70032.02500000001,16621.108333333297,NA
2023,02,FEB,ENVA,Trondheim,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,02,FEB,ENZV,Stavanger,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,02,FEB,EPWA,Warszawa - Chopina,Poland,5318,4272,0,4272,48025.3491666667,11968.9341666667,NA
2023,02,FEB,LPFR,Faro,Portugal,1293,1164,35,1129,12678.0533333333,2045.229999999999,NA
2023,02,FEB,LPPR,Porto,Portugal,3272,2742,4,2738,32269.7533333333,6023.5633333333335,NA
2023,02,FEB,LPPT,Lisbon,Portugal,7928,6553,7,6546,84608.2208333333,19699.862500000003,NA
2023,02,FEB,LROP,Bucharest - Otopeni,Romania,3700,2614,37,2577,28312.1991666667,7334.750833333333,NA
2023,02,FEB,LZIB,Bratislava,Slovakia,714,325,29,296,3223.57,971.5133333333332,NA
2023,02,FEB,LJLJ,Ljubljana,Slovenia,729,473,2,471,5339.633333333333,1157.4333333333332,NA
2023,02,FEB,GCFV,Fuerteventura,Spain,1785,1706,78,1628,19475.15,4299.383333333333,NA
2023,02,FEB,GCLP,Gran Canaria,Spain,4925,3805,52,3753,47241.804166666705,13560.8791666667,NA
2023,02,FEB,GCRR,Lanzarote,Spain,2486,2340,13,2327,28874.363333333305,6315.203333333333,NA
2023,02,FEB,GCTS,Tenerife Sur - Reina Sofia,Spain,3363,2989,31,2958,34702.5333333333,6151.9,NA
2023,02,FEB,GCXO,Tenerife North,Spain,2535,1269,4,1265,13361.290833333302,2701.9091666666664,NA
2023,02,FEB,LEAL,Alicante,Spain,2611,2354,12,2342,27741.2216666667,7141.011666666666,NA
2023,02,FEB,LEBB,Bilbao,Spain,1416,1132,0,1132,13217.9116666667,2457.871666666666,NA
2023,02,FEB,LEBL,Barcelona,Spain,10269,8473,264,8209,97837.7241666667,20552.7425,NA
2023,02,FEB,LEIB,Ibiza,Spain,1216,684,3,681,7847.7,1483.416666666666,NA
2023,02,FEB,LEMD,Madrid - Barajas,Spain,13599,11029,64,10965,126363.9283333333,28969.0716666667,NA
2023,02,FEB,LEMG,Málaga,Spain,4195,3423,45,3378,40224.9758333333,8737.1575,NA
2023,02,FEB,LEPA,Palma de Mallorca,Spain,4082,2848,3,2845,34230.7858333333,5434.714166666666,NA
2023,02,FEB,LEVC,Valencia,Spain,2388,1838,0,1838,21358.8733333333,3776.126666666666,NA
2023,02,FEB,LEZL,Sevilla,Spain,2190,1586,0,1586,18187.1725,3241.3441666666663,NA
2023,02,FEB,ESGG,Göteborg,Sweden,1703,1290,24,1266,14120.5925,3345.774166666666,NA
2023,02,FEB,ESSA,Stockholm - Arlanda,Sweden,6611,5454,0,5454,62913.5125,13624.4375,NA
2023,02,FEB,LSGG,Geneva,Switzerland,6713,5768,0,5768,68345.0291666667,23183.2708333333,NA
2023,02,FEB,LSZH,Zürich,Switzerland,7887,6737,28,6709,79985.5391666667,20401.8775,NA
2023,02,FEB,LTFM,Istanbul,Türkiye,17753,11289,50,11239,142524.2899999999,50460.2933333333,NA
2023,02,FEB,EGBB,Birmingham,United Kingdom,2669,2352,0,2352,26995.788333333297,6068.528333333333,NA
2023,02,FEB,EGCC,Manchester,United Kingdom,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,02,FEB,EGGD,Bristol,United Kingdom,2272,1727,4,1723,20035.966666666696,4384.0166666666655,NA
2023,02,FEB,EGGW,London - Luton,United Kingdom,4395,3403,18,3385,45765.5733333333,9713.51,NA
2023,02,FEB,EGKK,London - Gatwick,United Kingdom,8081,6642,0,6642,84392.6941666667,24555.6891666667,NA
2023,02,FEB,EGLC,London - City,United Kingdom,1932,1848,112,1736,18950.3,4177.616666666666,NA
2023,02,FEB,EGLL,London - Heathrow,United Kingdom,16135,12084,39,12045,158254.58833333332,120789.895,NA
2023,02,FEB,EGNT,Newcastle,United Kingdom,1318,872,86,786,9136.715,1980.301666666666,NA
2023,02,FEB,EGPD,Aberdeen,United Kingdom,1477,1273,2,1271,14368.9208333333,3648.645833333333,NA
2023,02,FEB,EGPF,Glasgow,United Kingdom,2160,1738,33,1705,20351.5108333333,4787.305833333333,NA
2023,02,FEB,EGPH,Edinburgh,United Kingdom,3582,3002,38,2964,36357.27500000001,7908.1416666666655,NA
2023,02,FEB,EGSS,London - Stansted,United Kingdom,6284,5045,20,5025,64607.3575,12675.9258333333,NA
2023,03,MAR,LOWW,Vienna,Austria,8626,7330,0,7330,80642.79250000001,17733.374166666697,NA
2023,03,MAR,EBBR,Brussels,Belgium,7377,5770,9,5761,63794.1841666667,15252.0158333333,NA
2023,03,MAR,EBCI,Charleroi,Belgium,2752,1851,16,1835,20196.2416666667,3870.5083333333328,NA
2023,03,MAR,LBSF,Sofia,Bulgaria,2264,1773,43,1730,18798.5875,4825.745833333333,NA
2023,03,MAR,LDZA,Zagreb,Croatia,1760,1475,0,1475,16292.59,4124.11,NA
2023,03,MAR,LKPR,Prague,Czech Republic,3920,3252,0,3252,36145.75,7703.183333333333,NA
2023,03,MAR,EKCH,Copenhagen - Kastrup,Denmark,9045,7397,67,7330,85241.7466666667,20147.403333333303,NA
2023,03,MAR,EETN,Tallinn,Estonia,1508,722,9,713,7748.783333333333,1786.8166666666662,NA
2023,03,MAR,EFHK,Helsinki - Vantaa,Finland,5919,4043,55,3988,42562.9658333333,9386.000833333334,NA
2023,03,MAR,LFBO,Toulouse-Blagnac,France,2563,2141,83,2058,24579.1508333333,4351.365833333333,NA
2023,03,MAR,LFLL,Lyon-Saint-Exupéry,France,3507,2940,0,2940,32876.4041666667,5669.995833333333,NA
2023,03,MAR,LFML,Marseille-Provence,France,3369,2651,40,2611,23299.4975,8857.202500000001,NA
2023,03,MAR,LFMN,Nice-Côte d’Azur,France,4634,4071,58,4013,45523.635,16453.6816666667,NA
2023,03,MAR,LFPG,Paris-Charles-de-Gaulle,France,17523,14078,203,13875,184010.8925,32380.5241666667,NA
2023,03,MAR,LFPO,Paris-Orly,France,7181,6007,43,5964,76779.46500000001,13066.2016666667,NA
2023,03,MAR,LFSB,Bâle-Mulhouse,France,2857,1884,67,1817,20733.9133333333,5596.036666666666,NA
2023,03,MAR,EDDB,Berlin - Brandenburg,Germany,6599,5628,73,5555,67780.8333333333,11546.6833333333,NA
2023,03,MAR,EDDC,Dresden,Germany,426,339,15,324,3754.486666666666,720.2800000000001,NA
2023,03,MAR,EDDE,Erfurt,Germany,198,61,61,0,NA,NA,NO REF FLIGHT
2023,03,MAR,EDDF,Frankfurt,Germany,16052,14182,77,14105,178230.27999999988,44519.48666666671,NA
2023,03,MAR,EDDG,Muenster-Osnabrueck,Germany,873,277,19,258,2885.165833333333,675.6008333333331,NA
2023,03,MAR,EDDH,Hamburg,Germany,4413,3706,95,3611,44114.4666666667,9030.95,NA
2023,03,MAR,EDDK,Cologne-Bonn,Germany,4230,2126,62,2064,22982.6416666667,5151.325,NA
2023,03,MAR,EDDL,Dusseldorf,Germany,5234,4441,2,4439,51864.5383333333,9878.995,NA
2023,03,MAR,EDDM,Munich,Germany,10999,9785,0,9785,113249.29249999992,26867.6741666667,NA
2023,03,MAR,EDDN,Nuremberg,Germany,1919,959,29,930,11034.0983333333,2253.085,NA
2023,03,MAR,EDDP,Leipzig-Halle,Germany,3367,1229,75,1154,13705.4825,2485.234166666666,NA
2023,03,MAR,EDDR,Saarbruecken,Germany,185,118,51,67,690.5466666666671,173.97,NA
2023,03,MAR,EDDS,Stuttgart,Germany,3404,2179,0,2179,24929.85,4308.666666666666,NA
2023,03,MAR,EDDV,Hanover,Germany,2173,1148,98,1050,11600.6875,2568.245833333333,NA
2023,03,MAR,EDDW,Bremen,Germany,1168,624,33,591,7018.86,1338.856666666666,NA
2023,03,MAR,LGAV,Athens,Greece,7296,5787,266,5521,60407.201666666704,17714.315000000002,NA
2023,03,MAR,LHBP,Budapest - Ferihegy,Hungary,4041,3020,34,2986,36482.275833333304,5935.2575,NA
2023,03,MAR,EICK,Cork,Ireland,1332,587,7,580,6523.379166666666,1250.2541666666662,NA
2023,03,MAR,EIDW,Dublin,Ireland,9290,7258,3,7255,81438.1725,22185.394166666694,NA
2023,03,MAR,LICC,Catania,Italy,2399,2006,18,1988,21116.7691666667,6815.380833333333,NA
2023,03,MAR,LIMC,Milan - Malpensa,Italy,7747,5988,33,5955,65802.2166666667,20844.7833333333,NA
2023,03,MAR,LIME,Bergamo,Italy,3852,3062,64,2998,36161.4033333333,7097.98,NA
2023,03,MAR,LIMF,Torino Caselle,Italy,1881,1362,0,1362,16307.1416666667,3318.5083333333328,NA
2023,03,MAR,LIML,Milan - Linate,Italy,4298,3706,0,3706,38925.883333333295,8721.533333333335,NA
2023,03,MAR,LIPE,Bologna,Italy,2561,2018,0,2018,23704.718333333298,5620.715,NA
2023,03,MAR,LIPZ,Venice,Italy,3049,2525,34,2491,25567.64,5544.493333333333,NA
2023,03,MAR,LIRA,Rome - Ciampino,Italy,1729,1446,240,1206,11043.95,2537.6333333333328,NA
2023,03,MAR,LIRF,Rome - Fiumicino,Italy,9278,7992,132,7860,83373.7358333333,24259.6475,NA
2023,03,MAR,LIRN,Naples,Italy,2801,2368,27,2341,26026.874999999996,7313.541666666666,NA
2023,03,MAR,EVRA,Riga,Latvia,2150,1476,11,1465,16149.228333333302,3220.7216666666664,NA
2023,03,MAR,ELLX,Luxembourg,Luxembourg,3348,2332,0,2332,26545.223333333302,5259.66,NA
2023,03,MAR,LMML,Malta,Malta,2004,1564,55,1509,15856.8516666667,10600.4983333333,NA
2023,03,MAR,GMMN,Mohammed V International,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,03,MAR,GMMX,Menara,Morocco,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,03,MAR,EHAM,Amsterdam - Schiphol,Netherlands,17592,15335,38,15297,177698.0416666666,38910.408333333304,NA
2023,03,MAR,ENBR,Bergen,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,03,MAR,ENGM,Oslo - Gardermoen,Norway,9007,7788,33,7755,85531.6991666667,19350.3841666667,NA
2023,03,MAR,ENVA,Trondheim,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,03,MAR,ENZV,Stavanger,Norway,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,03,MAR,EPWA,Warszawa - Chopina,Poland,6257,5090,23,5067,56653.1133333333,12550.4866666667,NA
2023,03,MAR,LPFR,Faro,Portugal,1892,1635,38,1597,17763.9066666667,2350.1099999999988,NA
2023,03,MAR,LPPR,Porto,Portugal,3821,3173,5,3168,37776.1716666667,8356.395,NA
2023,03,MAR,LPPT,Lisbon,Portugal,9042,7392,3,7389,89593.91500000001,21048.6183333333,NA
2023,03,MAR,LROP,Bucharest - Otopeni,Romania,4268,3011,117,2894,31502.416666666697,8186.483333333334,NA
2023,03,MAR,LZIB,Bratislava,Slovakia,874,404,166,238,2562.419999999999,625.7966666666671,NA
2023,03,MAR,LJLJ,Ljubljana,Slovenia,900,632,4,628,7139.605833333333,1471.710833333333,NA
2023,03,MAR,GCFV,Fuerteventura,Spain,2090,2001,0,2001,24176.65,5239.366666666666,NA
2023,03,MAR,GCLP,Gran Canaria,Spain,5564,4196,6,4190,52401.1883333333,15140.245,NA
2023,03,MAR,GCRR,Lanzarote,Spain,2735,2578,5,2573,32199.97,5667.846666666665,NA
2023,03,MAR,GCTS,Tenerife Sur - Reina Sofia,Spain,3678,3240,15,3225,38524.3166666667,10370.1833333333,NA
2023,03,MAR,GCXO,Tenerife North,Spain,2975,1497,1,1496,16114.396666666702,3152.086666666666,NA
2023,03,MAR,LEAL,Alicante,Spain,3353,2956,29,2927,34529.66666666671,7623.966666666666,NA
2023,03,MAR,LEBB,Bilbao,Spain,1725,1378,0,1378,16058.475,3644.4916666666663,NA
2023,03,MAR,LEBL,Barcelona,Spain,11872,9690,1642,8048,97869.2558333333,33821.0775,NA
2023,03,MAR,LEIB,Ibiza,Spain,1640,986,2,984,11036.76,2129.856666666666,NA
2023,03,MAR,LEMD,Madrid - Barajas,Spain,15297,12416,55,12361,144858.5141666666,35374.2525,NA
2023,03,MAR,LEMG,Málaga,Spain,5326,4341,41,4300,52265.314999999995,10891.985,NA
2023,03,MAR,LEPA,Palma de Mallorca,Spain,5761,4187,10,4177,48899.4033333333,8494.596666666666,NA
2023,03,MAR,LEVC,Valencia,Spain,2852,2184,0,2184,25438.3,4486.133333333333,NA
2023,03,MAR,LEZL,Sevilla,Spain,2557,1878,0,1878,20782.5491666667,3394.300833333333,NA
2023,03,MAR,ESGG,Göteborg,Sweden,2040,1560,36,1524,17049.284999999996,4153.498333333333,NA
2023,03,MAR,ESSA,Stockholm - Arlanda,Sweden,7975,6569,0,6569,75984.175,18164.558333333294,NA
2023,03,MAR,LSGG,Geneva,Switzerland,7477,6354,0,6354,73477.0666666667,24611.4,NA
2023,03,MAR,LSZH,Zürich,Switzerland,9257,7897,19,7878,95973.1108333333,25097.0725,NA
2023,03,MAR,LTFM,Istanbul,Türkiye,19595,12993,79,12914,160835.2908333333,53779.5758333333,NA
2023,03,MAR,EGBB,Birmingham,United Kingdom,3181,2773,0,2773,31444.78,9111.686666666666,NA
2023,03,MAR,EGCC,Manchester,United Kingdom,NA,NA,NA,NA,NA,NA,NO DATA RECEIVED
2023,03,MAR,EGGD,Bristol,United Kingdom,2593,1950,60,1890,22034.5041666667,5059.0125,NA
2023,03,MAR,EGGW,London - Luton,United Kingdom,5008,3846,21,3825,51657.1083333333,12473.6916666667,NA
2023,03,MAR,EGKK,London - Gatwick,United Kingdom,9430,7527,10,7517,95669.2541666667,31952.3291666667,NA
2023,03,MAR,EGLC,London - City,United Kingdom,2262,2144,148,1996,21499.6408333333,5689.2925000000005,NA
2023,03,MAR,EGLL,London - Heathrow,United Kingdom,18398,16039,62,15977,207772.1049999999,113523.9783333333,NA
2023,03,MAR,EGNT,Newcastle,United Kingdom,1447,1072,122,950,10998.9075,1921.925833333333,NA
