YEAR,ADEP,ADES,ADEP_REGION,ADES_REGION,FLTS,EUR_APT,BRA_APT,EUR_STUDY,BRA_STUDY,DIRECTION
2023,BIKF,SBGR,EUR,BRA,1,BIKF,SBGR,FALSE,TRUE,Europe to Brazil
2023,EBBR,SBGR,EUR,BRA,11,EBBR,SBGR,FALSE,TRUE,Europe to Brazil
2023,EBBR,SBRF,EUR,BRA,1,EBBR,SBRF,FALSE,TRUE,Europe to Brazil
2023,EBLG,SBGR,EUR,BRA,9,EBLG,SBGR,FALSE,TRUE,Europe to Brazil
2023,EDDB,SBBR,EUR,BRA,1,EDDB,SBBR,FALSE,TRUE,Europe to Brazil
2023,EDDB,SBCB,EUR,BRA,1,EDDB,SBCB,FALSE,FALSE,Europe to Brazil
2023,EDDB,SBCF,EUR,BRA,1,EDDB,SBCF,FALSE,TRUE,Europe to Brazil
2023,EDDB,SBFZ,EUR,BRA,1,EDDB,SBFZ,FALSE,FALSE,Europe to Brazil
2023,EDDB,SBGL,EUR,BRA,1,EDDB,SBGL,FALSE,TRUE,Europe to Brazil
2023,EDDF,SBCT,EUR,BRA,52,EDDF,SBCT,TRUE,TRUE,Europe to Brazil
2023,EDDF,SBGL,EUR,BRA,27,EDDF,SBGL,TRUE,TRUE,Europe to Brazil
2023,EDDF,SBGR,EUR,BRA,836,EDDF,SBGR,TRUE,TRUE,Europe to Brazil
2023,EDDF,SBKP,EUR,BRA,103,EDDF,SBKP,TRUE,TRUE,Europe to Brazil
2023,EDDL,SBKP,EUR,BRA,1,EDDL,SBKP,FALSE,TRUE,Europe to Brazil
2023,EDDM,SBCF,EUR,BRA,1,EDDM,SBCF,TRUE,TRUE,Europe to Brazil
2023,EDDM,SBGL,EUR,BRA,154,EDDM,SBGL,TRUE,TRUE,Europe to Brazil
2023,EDDM,SBGR,EUR,BRA,1,EDDM,SBGR,TRUE,TRUE,Europe to Brazil
2023,EDDS,SBGR,EUR,BRA,1,EDDS,SBGR,FALSE,TRUE,Europe to Brazil
2023,EDNY,SBGL,EUR,BRA,1,EDNY,SBGL,FALSE,TRUE,Europe to Brazil
2023,EFHK,SBGR,EUR,BRA,1,EFHK,SBGR,FALSE,TRUE,Europe to Brazil
2023,EGGD,SBPS,EUR,BRA,1,EGGD,SBPS,FALSE,FALSE,Europe to Brazil
2023,EGGL,SBGR,EUR,BRA,1,EGGL,SBGR,FALSE,TRUE,Europe to Brazil
2023,EGGP,SBBR,EUR,BRA,1,EGGP,SBBR,FALSE,TRUE,Europe to Brazil
2023,EGGW,SBBR,EUR,BRA,5,EGGW,SBBR,FALSE,TRUE,Europe to Brazil
2023,EGGW,SBCB,EUR,BRA,1,EGGW,SBCB,FALSE,FALSE,Europe to Brazil
2023,EGGW,SBFZ,EUR,BRA,2,EGGW,SBFZ,FALSE,FALSE,Europe to Brazil
2023,EGGW,SBGL,EUR,BRA,7,EGGW,SBGL,FALSE,TRUE,Europe to Brazil
2023,EGGW,SBGO,EUR,BRA,1,EGGW,SBGO,FALSE,FALSE,Europe to Brazil
2023,EGGW,SBGR,EUR,BRA,6,EGGW,SBGR,FALSE,TRUE,Europe to Brazil
2023,EGGW,SBJH,EUR,BRA,6,EGGW,SBJH,FALSE,FALSE,Europe to Brazil
2023,EGGW,SBPA,EUR,BRA,1,EGGW,SBPA,FALSE,TRUE,Europe to Brazil
2023,EGGW,SBSV,EUR,BRA,1,EGGW,SBSV,FALSE,TRUE,Europe to Brazil
2023,EGHH,SBJH,EUR,BRA,1,EGHH,SBJH,FALSE,FALSE,Europe to Brazil
2023,EGKB,SBGR,EUR,BRA,1,EGKB,SBGR,FALSE,TRUE,Europe to Brazil
2023,EGKB,SBJH,EUR,BRA,1,EGKB,SBJH,FALSE,FALSE,Europe to Brazil
2023,EGKB,SBPS,EUR,BRA,2,EGKB,SBPS,FALSE,FALSE,Europe to Brazil
2023,EGKK,SBGL,EUR,BRA,1,EGKK,SBGL,TRUE,TRUE,Europe to Brazil
2023,EGLF,SBBE,EUR,BRA,1,EGLF,SBBE,FALSE,FALSE,Europe to Brazil
2023,EGLF,SBCB,EUR,BRA,1,EGLF,SBCB,FALSE,FALSE,Europe to Brazil
2023,EGLF,SBGL,EUR,BRA,3,EGLF,SBGL,FALSE,TRUE,Europe to Brazil
2023,EGLF,SBJH,EUR,BRA,1,EGLF,SBJH,FALSE,FALSE,Europe to Brazil
2023,EGLL,SBGL,EUR,BRA,278,EGLL,SBGL,TRUE,TRUE,Europe to Brazil
2023,EGLL,SBGR,EUR,BRA,789,EGLL,SBGR,TRUE,TRUE,Europe to Brazil
2023,EGSS,SBCF,EUR,BRA,1,EGSS,SBCF,FALSE,TRUE,Europe to Brazil
2023,EGSS,SBCT,EUR,BRA,1,EGSS,SBCT,FALSE,TRUE,Europe to Brazil
2023,EGSS,SBGL,EUR,BRA,6,EGSS,SBGL,FALSE,TRUE,Europe to Brazil
2023,EGSS,SBGR,EUR,BRA,8,EGSS,SBGR,FALSE,TRUE,Europe to Brazil
2023,EGSS,SBJH,EUR,BRA,6,EGSS,SBJH,FALSE,FALSE,Europe to Brazil
2023,EGYP,SBGL,EUR,BRA,1,EGYP,SBGL,FALSE,TRUE,Europe to Brazil
2023,EGYP,SBKP,EUR,BRA,1,EGYP,SBKP,FALSE,TRUE,Europe to Brazil
2023,EHAM,SBFZ,EUR,BRA,1,EHAM,SBFZ,TRUE,FALSE,Europe to Brazil
2023,EHAM,SBGL,EUR,BRA,344,EHAM,SBGL,TRUE,TRUE,Europe to Brazil
2023,EHAM,SBGR,EUR,BRA,369,EHAM,SBGR,TRUE,TRUE,Europe to Brazil
2023,EHAM,SBJH,EUR,BRA,1,EHAM,SBJH,TRUE,FALSE,Europe to Brazil
2023,EHAM,SBKP,EUR,BRA,213,EHAM,SBKP,TRUE,TRUE,Europe to Brazil
2023,EHRD,SBGR,EUR,BRA,1,EHRD,SBGR,FALSE,TRUE,Europe to Brazil
2023,EHRD,SBSV,EUR,BRA,1,EHRD,SBSV,FALSE,TRUE,Europe to Brazil
2023,EIDW,SBGR,EUR,BRA,1,EIDW,SBGR,FALSE,TRUE,Europe to Brazil
2023,EIDW,SBRF,EUR,BRA,1,EIDW,SBRF,FALSE,TRUE,Europe to Brazil
2023,ELLX,SBGL,EUR,BRA,59,ELLX,SBGL,FALSE,TRUE,Europe to Brazil
2023,ELLX,SBGR,EUR,BRA,154,ELLX,SBGR,FALSE,TRUE,Europe to Brazil
2023,ELLX,SBKP,EUR,BRA,263,ELLX,SBKP,FALSE,TRUE,Europe to Brazil
2023,ENAL,SBJH,EUR,BRA,1,ENAL,SBJH,FALSE,FALSE,Europe to Brazil
2023,ENBR,SBJH,EUR,BRA,1,ENBR,SBJH,FALSE,FALSE,Europe to Brazil
2023,EPKT,SBGL,EUR,BRA,1,EPKT,SBGL,FALSE,TRUE,Europe to Brazil
2023,EPWA,SBSV,EUR,BRA,9,EPWA,SBSV,FALSE,TRUE,Europe to Brazil
2023,ESSA,SBSV,EUR,BRA,1,ESSA,SBSV,FALSE,TRUE,Europe to Brazil
2023,LDDU,SBBR,EUR,BRA,1,LDDU,SBBR,FALSE,TRUE,Europe to Brazil
2023,LDDU,SBFZ,EUR,BRA,1,LDDU,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LDDU,SBGR,EUR,BRA,1,LDDU,SBGR,FALSE,TRUE,Europe to Brazil
2023,LEBL,SBFL,EUR,BRA,1,LEBL,SBFL,TRUE,FALSE,Europe to Brazil
2023,LEBL,SBGR,EUR,BRA,217,LEBL,SBGR,TRUE,TRUE,Europe to Brazil
2023,LEGE,SBBR,EUR,BRA,1,LEGE,SBBR,FALSE,TRUE,Europe to Brazil
2023,LEGE,SBJH,EUR,BRA,3,LEGE,SBJH,FALSE,FALSE,Europe to Brazil
2023,LEIB,SBCF,EUR,BRA,1,LEIB,SBCF,FALSE,TRUE,Europe to Brazil
2023,LEIB,SBEG,EUR,BRA,1,LEIB,SBEG,FALSE,TRUE,Europe to Brazil
2023,LEIB,SBFZ,EUR,BRA,2,LEIB,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LEIB,SBGR,EUR,BRA,2,LEIB,SBGR,FALSE,TRUE,Europe to Brazil
2023,LEIB,SBJH,EUR,BRA,3,LEIB,SBJH,FALSE,FALSE,Europe to Brazil
2023,LEMD,SBBR,EUR,BRA,2,LEMD,SBBR,TRUE,TRUE,Europe to Brazil
2023,LEMD,SBFZ,EUR,BRA,4,LEMD,SBFZ,TRUE,FALSE,Europe to Brazil
2023,LEMD,SBGL,EUR,BRA,176,LEMD,SBGL,TRUE,TRUE,Europe to Brazil
2023,LEMD,SBGR,EUR,BRA,1189,LEMD,SBGR,TRUE,TRUE,Europe to Brazil
2023,LEMD,SBKP,EUR,BRA,2,LEMD,SBKP,TRUE,TRUE,Europe to Brazil
2023,LEMD,SBPS,EUR,BRA,1,LEMD,SBPS,TRUE,FALSE,Europe to Brazil
2023,LEMD,SBSG,EUR,BRA,1,LEMD,SBSG,TRUE,FALSE,Europe to Brazil
2023,LEMD,SBSV,EUR,BRA,109,LEMD,SBSV,TRUE,TRUE,Europe to Brazil
2023,LEMG,SBEG,EUR,BRA,1,LEMG,SBEG,FALSE,TRUE,Europe to Brazil
2023,LEMG,SBFZ,EUR,BRA,1,LEMG,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LEMG,SBGL,EUR,BRA,1,LEMG,SBGL,FALSE,TRUE,Europe to Brazil
2023,LEMG,SBJH,EUR,BRA,4,LEMG,SBJH,FALSE,FALSE,Europe to Brazil
2023,LEMG,SBRF,EUR,BRA,1,LEMG,SBRF,FALSE,TRUE,Europe to Brazil
2023,LEPA,SBCB,EUR,BRA,1,LEPA,SBCB,FALSE,FALSE,Europe to Brazil
2023,LEPA,SBGL,EUR,BRA,2,LEPA,SBGL,FALSE,TRUE,Europe to Brazil
2023,LEPA,SBGR,EUR,BRA,2,LEPA,SBGR,FALSE,TRUE,Europe to Brazil
2023,LEPA,SBJH,EUR,BRA,2,LEPA,SBJH,FALSE,FALSE,Europe to Brazil
2023,LEPA,SBPS,EUR,BRA,1,LEPA,SBPS,FALSE,FALSE,Europe to Brazil
2023,LESA,SBBR,EUR,BRA,2,LESA,SBBR,FALSE,TRUE,Europe to Brazil
2023,LEST,SBGR,EUR,BRA,1,LEST,SBGR,FALSE,TRUE,Europe to Brazil
2023,LEST,SBJH,EUR,BRA,1,LEST,SBJH,FALSE,FALSE,Europe to Brazil
2023,LEST,SBSV,EUR,BRA,1,LEST,SBSV,FALSE,TRUE,Europe to Brazil
2023,LETO,SBBR,EUR,BRA,1,LETO,SBBR,FALSE,TRUE,Europe to Brazil
2023,LETO,SBRF,EUR,BRA,3,LETO,SBRF,FALSE,TRUE,Europe to Brazil
2023,LEVX,SBSV,EUR,BRA,2,LEVX,SBSV,FALSE,TRUE,Europe to Brazil
2023,LEZG,SBEG,EUR,BRA,1,LEZG,SBEG,FALSE,TRUE,Europe to Brazil
2023,LEZG,SBGR,EUR,BRA,1,LEZG,SBGR,FALSE,TRUE,Europe to Brazil
2023,LEZL,SBKP,EUR,BRA,1,LEZL,SBKP,FALSE,TRUE,Europe to Brazil
2023,LEZL,SBRF,EUR,BRA,3,LEZL,SBRF,FALSE,TRUE,Europe to Brazil
2023,LFBD,SBGL,EUR,BRA,1,LFBD,SBGL,FALSE,TRUE,Europe to Brazil
2023,LFBD,SBGR,EUR,BRA,2,LFBD,SBGR,FALSE,TRUE,Europe to Brazil
2023,LFBO,SBFZ,EUR,BRA,8,LFBO,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LFBZ,SBPS,EUR,BRA,5,LFBZ,SBPS,FALSE,FALSE,Europe to Brazil
2023,LFKF,SBGR,EUR,BRA,1,LFKF,SBGR,FALSE,TRUE,Europe to Brazil
2023,LFLB,SBGL,EUR,BRA,1,LFLB,SBGL,FALSE,TRUE,Europe to Brazil
2023,LFLB,SBGR,EUR,BRA,2,LFLB,SBGR,FALSE,TRUE,Europe to Brazil
2023,LFLB,SBJH,EUR,BRA,3,LFLB,SBJH,FALSE,FALSE,Europe to Brazil
2023,LFLL,SBGR,EUR,BRA,3,LFLL,SBGR,FALSE,TRUE,Europe to Brazil
2023,LFLL,SBJH,EUR,BRA,3,LFLL,SBJH,FALSE,FALSE,Europe to Brazil
2023,LFLP,SBFZ,EUR,BRA,2,LFLP,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LFLS,SBGL,EUR,BRA,1,LFLS,SBGL,FALSE,TRUE,Europe to Brazil
2023,LFLS,SBGR,EUR,BRA,1,LFLS,SBGR,FALSE,TRUE,Europe to Brazil
2023,LFLX,SBGL,EUR,BRA,1,LFLX,SBGL,FALSE,TRUE,Europe to Brazil
2023,LFML,SBFZ,EUR,BRA,1,LFML,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LFML,SBJH,EUR,BRA,2,LFML,SBJH,FALSE,FALSE,Europe to Brazil
2023,LFMN,SBCF,EUR,BRA,1,LFMN,SBCF,FALSE,TRUE,Europe to Brazil
2023,LFMN,SBGL,EUR,BRA,3,LFMN,SBGL,FALSE,TRUE,Europe to Brazil
2023,LFMN,SBGR,EUR,BRA,8,LFMN,SBGR,FALSE,TRUE,Europe to Brazil
2023,LFMN,SBJH,EUR,BRA,5,LFMN,SBJH,FALSE,FALSE,Europe to Brazil
2023,LFPB,SBBR,EUR,BRA,1,LFPB,SBBR,FALSE,TRUE,Europe to Brazil
2023,LFPB,SBCB,EUR,BRA,1,LFPB,SBCB,FALSE,FALSE,Europe to Brazil
2023,LFPB,SBGL,EUR,BRA,7,LFPB,SBGL,FALSE,TRUE,Europe to Brazil
2023,LFPB,SBGR,EUR,BRA,25,LFPB,SBGR,FALSE,TRUE,Europe to Brazil
2023,LFPB,SBJH,EUR,BRA,9,LFPB,SBJH,FALSE,FALSE,Europe to Brazil
2023,LFPB,SBKP,EUR,BRA,3,LFPB,SBKP,FALSE,TRUE,Europe to Brazil
2023,LFPB,SBPS,EUR,BRA,1,LFPB,SBPS,FALSE,FALSE,Europe to Brazil
2023,LFPB,SBRF,EUR,BRA,2,LFPB,SBRF,FALSE,TRUE,Europe to Brazil
2023,LFPG,SBBR,EUR,BRA,1,LFPG,SBBR,TRUE,TRUE,Europe to Brazil
2023,LFPG,SBCF,EUR,BRA,3,LFPG,SBCF,TRUE,TRUE,Europe to Brazil
2023,LFPG,SBFZ,EUR,BRA,160,LFPG,SBFZ,TRUE,FALSE,Europe to Brazil
2023,LFPG,SBGL,EUR,BRA,375,LFPG,SBGL,TRUE,TRUE,Europe to Brazil
2023,LFPG,SBGR,EUR,BRA,1153,LFPG,SBGR,TRUE,TRUE,Europe to Brazil
2023,LFPO,SBKP,EUR,BRA,227,LFPO,SBKP,FALSE,TRUE,Europe to Brazil
2023,LFSB,SBFZ,EUR,BRA,1,LFSB,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LFSB,SBRF,EUR,BRA,1,LFSB,SBRF,FALSE,TRUE,Europe to Brazil
2023,LFSD,SBGR,EUR,BRA,1,LFSD,SBGR,FALSE,TRUE,Europe to Brazil
2023,LGAV,SBFZ,EUR,BRA,1,LGAV,SBFZ,TRUE,FALSE,Europe to Brazil
2023,LGAV,SBGL,EUR,BRA,1,LGAV,SBGL,TRUE,TRUE,Europe to Brazil
2023,LGKR,SBGL,EUR,BRA,2,LGKR,SBGL,FALSE,TRUE,Europe to Brazil
2023,LGMK,SBJH,EUR,BRA,2,LGMK,SBJH,FALSE,FALSE,Europe to Brazil
2023,LGMK,SBKP,EUR,BRA,2,LGMK,SBKP,FALSE,TRUE,Europe to Brazil
2023,LICC,SBCT,EUR,BRA,1,LICC,SBCT,FALSE,TRUE,Europe to Brazil
2023,LICC,SBJH,EUR,BRA,1,LICC,SBJH,FALSE,FALSE,Europe to Brazil
2023,LIEE,SBJH,EUR,BRA,1,LIEE,SBJH,FALSE,FALSE,Europe to Brazil
2023,LIEO,SBGL,EUR,BRA,3,LIEO,SBGL,FALSE,TRUE,Europe to Brazil
2023,LIEO,SBGR,EUR,BRA,1,LIEO,SBGR,FALSE,TRUE,Europe to Brazil
2023,LIEO,SBJH,EUR,BRA,2,LIEO,SBJH,FALSE,FALSE,Europe to Brazil
2023,LIMC,SBCF,EUR,BRA,1,LIMC,SBCF,FALSE,TRUE,Europe to Brazil
2023,LIMC,SBFZ,EUR,BRA,1,LIMC,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LIMC,SBGL,EUR,BRA,1,LIMC,SBGL,FALSE,TRUE,Europe to Brazil
2023,LIMC,SBGR,EUR,BRA,216,LIMC,SBGR,FALSE,TRUE,Europe to Brazil
2023,LIMC,SBJH,EUR,BRA,1,LIMC,SBJH,FALSE,FALSE,Europe to Brazil
2023,LIME,SBGR,EUR,BRA,1,LIME,SBGR,FALSE,TRUE,Europe to Brazil
2023,LIMF,SBJH,EUR,BRA,1,LIMF,SBJH,FALSE,FALSE,Europe to Brazil
2023,LIMJ,SBGR,EUR,BRA,1,LIMJ,SBGR,FALSE,TRUE,Europe to Brazil
2023,LIMJ,SBJH,EUR,BRA,2,LIMJ,SBJH,FALSE,FALSE,Europe to Brazil
2023,LIML,SBCF,EUR,BRA,2,LIML,SBCF,FALSE,TRUE,Europe to Brazil
2023,LIML,SBFZ,EUR,BRA,1,LIML,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LIML,SBGR,EUR,BRA,3,LIML,SBGR,FALSE,TRUE,Europe to Brazil
2023,LIML,SBJH,EUR,BRA,5,LIML,SBJH,FALSE,FALSE,Europe to Brazil
2023,LIML,SBKP,EUR,BRA,1,LIML,SBKP,FALSE,TRUE,Europe to Brazil
2023,LIML,SBRF,EUR,BRA,1,LIML,SBRF,FALSE,TRUE,Europe to Brazil
2023,LIML,SBSV,EUR,BRA,1,LIML,SBSV,FALSE,TRUE,Europe to Brazil
2023,LIMZ,SBGL,EUR,BRA,1,LIMZ,SBGL,FALSE,TRUE,Europe to Brazil
2023,LIPE,SBJH,EUR,BRA,2,LIPE,SBJH,FALSE,FALSE,Europe to Brazil
2023,LIPE,SBSG,EUR,BRA,1,LIPE,SBSG,FALSE,FALSE,Europe to Brazil
2023,LIPZ,SBGL,EUR,BRA,4,LIPZ,SBGL,FALSE,TRUE,Europe to Brazil
2023,LIPZ,SBGR,EUR,BRA,1,LIPZ,SBGR,FALSE,TRUE,Europe to Brazil
2023,LIPZ,SBJH,EUR,BRA,1,LIPZ,SBJH,FALSE,FALSE,Europe to Brazil
2023,LIRA,SBCF,EUR,BRA,1,LIRA,SBCF,FALSE,TRUE,Europe to Brazil
2023,LIRA,SBCT,EUR,BRA,1,LIRA,SBCT,FALSE,TRUE,Europe to Brazil
2023,LIRA,SBGL,EUR,BRA,2,LIRA,SBGL,FALSE,TRUE,Europe to Brazil
2023,LIRA,SBKP,EUR,BRA,1,LIRA,SBKP,FALSE,TRUE,Europe to Brazil
2023,LIRE,SBFZ,EUR,BRA,2,LIRE,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LIRF,SBGL,EUR,BRA,63,LIRF,SBGL,FALSE,TRUE,Europe to Brazil
2023,LIRF,SBGR,EUR,BRA,648,LIRF,SBGR,FALSE,TRUE,Europe to Brazil
2023,LIRN,SBGR,EUR,BRA,1,LIRN,SBGR,FALSE,TRUE,Europe to Brazil
2023,LIRP,SBCF,EUR,BRA,1,LIRP,SBCF,FALSE,TRUE,Europe to Brazil
2023,LIRP,SBPS,EUR,BRA,2,LIRP,SBPS,FALSE,FALSE,Europe to Brazil
2023,LIRP,SBRF,EUR,BRA,1,LIRP,SBRF,FALSE,TRUE,Europe to Brazil
2023,LIRQ,SBGR,EUR,BRA,1,LIRQ,SBGR,FALSE,TRUE,Europe to Brazil
2023,LIRS,SBGL,EUR,BRA,3,LIRS,SBGL,FALSE,TRUE,Europe to Brazil
2023,LIRS,SBGR,EUR,BRA,2,LIRS,SBGR,FALSE,TRUE,Europe to Brazil
2023,LKPR,SBGR,EUR,BRA,1,LKPR,SBGR,FALSE,TRUE,Europe to Brazil
2023,LKPR,SBPS,EUR,BRA,1,LKPR,SBPS,FALSE,FALSE,Europe to Brazil
2023,LKPR,SBRF,EUR,BRA,1,LKPR,SBRF,FALSE,TRUE,Europe to Brazil
2023,LLBG,SBBR,EUR,BRA,1,LLBG,SBBR,FALSE,TRUE,Europe to Brazil
2023,LLBG,SBGL,EUR,BRA,5,LLBG,SBGL,FALSE,TRUE,Europe to Brazil
2023,LLBG,SBJH,EUR,BRA,1,LLBG,SBJH,FALSE,FALSE,Europe to Brazil
2023,LMED,SBGR,EUR,BRA,2,LMED,SBGR,FALSE,TRUE,Europe to Brazil
2023,LMEG,SBEG,EUR,BRA,1,LMEG,SBEG,FALSE,TRUE,Europe to Brazil
2023,LMML,SBGL,EUR,BRA,1,LMML,SBGL,FALSE,TRUE,Europe to Brazil
2023,LMML,SBGR,EUR,BRA,2,LMML,SBGR,FALSE,TRUE,Europe to Brazil
2023,LPCS,SBFZ,EUR,BRA,6,LPCS,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LPCS,SBGL,EUR,BRA,1,LPCS,SBGL,FALSE,TRUE,Europe to Brazil
2023,LPCS,SBGR,EUR,BRA,2,LPCS,SBGR,FALSE,TRUE,Europe to Brazil
2023,LPCS,SBJH,EUR,BRA,1,LPCS,SBJH,FALSE,FALSE,Europe to Brazil
2023,LPCS,SBPS,EUR,BRA,3,LPCS,SBPS,FALSE,FALSE,Europe to Brazil
2023,LPFR,SBGR,EUR,BRA,4,LPFR,SBGR,FALSE,TRUE,Europe to Brazil
2023,LPFR,SBJH,EUR,BRA,1,LPFR,SBJH,FALSE,FALSE,Europe to Brazil
2023,LPFR,SBSG,EUR,BRA,2,LPFR,SBSG,FALSE,FALSE,Europe to Brazil
2023,LPMA,SBJH,EUR,BRA,1,LPMA,SBJH,FALSE,FALSE,Europe to Brazil
2023,LPPD,SBFZ,EUR,BRA,1,LPPD,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LPPR,SBCF,EUR,BRA,2,LPPR,SBCF,FALSE,TRUE,Europe to Brazil
2023,LPPR,SBFZ,EUR,BRA,1,LPPR,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LPPR,SBGL,EUR,BRA,109,LPPR,SBGL,FALSE,TRUE,Europe to Brazil
2023,LPPR,SBGR,EUR,BRA,150,LPPR,SBGR,FALSE,TRUE,Europe to Brazil
2023,LPPR,SBJH,EUR,BRA,1,LPPR,SBJH,FALSE,FALSE,Europe to Brazil
2023,LPPR,SBKP,EUR,BRA,1,LPPR,SBKP,FALSE,TRUE,Europe to Brazil
2023,LPPR,SBMO,EUR,BRA,1,LPPR,SBMO,FALSE,FALSE,Europe to Brazil
2023,LPPR,SBPS,EUR,BRA,1,LPPR,SBPS,FALSE,FALSE,Europe to Brazil
2023,LPPR,SBSV,EUR,BRA,1,LPPR,SBSV,FALSE,TRUE,Europe to Brazil
2023,LPPT,SBBE,EUR,BRA,194,LPPT,SBBE,TRUE,FALSE,Europe to Brazil
2023,LPPT,SBBR,EUR,BRA,308,LPPT,SBBR,TRUE,TRUE,Europe to Brazil
2023,LPPT,SBCF,EUR,BRA,336,LPPT,SBCF,TRUE,TRUE,Europe to Brazil
2023,LPPT,SBCT,EUR,BRA,1,LPPT,SBCT,TRUE,TRUE,Europe to Brazil
2023,LPPT,SBFZ,EUR,BRA,366,LPPT,SBFZ,TRUE,FALSE,Europe to Brazil
2023,LPPT,SBGL,EUR,BRA,577,LPPT,SBGL,TRUE,TRUE,Europe to Brazil
2023,LPPT,SBGR,EUR,BRA,1412,LPPT,SBGR,TRUE,TRUE,Europe to Brazil
2023,LPPT,SBJH,EUR,BRA,8,LPPT,SBJH,TRUE,FALSE,Europe to Brazil
2023,LPPT,SBKP,EUR,BRA,668,LPPT,SBKP,TRUE,TRUE,Europe to Brazil
2023,LPPT,SBMO,EUR,BRA,4,LPPT,SBMO,TRUE,FALSE,Europe to Brazil
2023,LPPT,SBPA,EUR,BRA,159,LPPT,SBPA,TRUE,TRUE,Europe to Brazil
2023,LPPT,SBRF,EUR,BRA,387,LPPT,SBRF,TRUE,TRUE,Europe to Brazil
2023,LPPT,SBSG,EUR,BRA,282,LPPT,SBSG,TRUE,FALSE,Europe to Brazil
2023,LPPT,SBSV,EUR,BRA,326,LPPT,SBSV,TRUE,TRUE,Europe to Brazil
2023,LSGG,SBCF,EUR,BRA,2,LSGG,SBCF,FALSE,TRUE,Europe to Brazil
2023,LSGG,SBFL,EUR,BRA,1,LSGG,SBFL,FALSE,FALSE,Europe to Brazil
2023,LSGG,SBFZ,EUR,BRA,4,LSGG,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LSGG,SBGL,EUR,BRA,3,LSGG,SBGL,FALSE,TRUE,Europe to Brazil
2023,LSGG,SBGR,EUR,BRA,11,LSGG,SBGR,FALSE,TRUE,Europe to Brazil
2023,LSGG,SBJH,EUR,BRA,9,LSGG,SBJH,FALSE,FALSE,Europe to Brazil
2023,LSGG,SBPS,EUR,BRA,2,LSGG,SBPS,FALSE,FALSE,Europe to Brazil
2023,LSGG,SBSV,EUR,BRA,1,LSGG,SBSV,FALSE,TRUE,Europe to Brazil
2023,LSGS,SBKP,EUR,BRA,1,LSGS,SBKP,FALSE,TRUE,Europe to Brazil
2023,LSGS,SBSV,EUR,BRA,1,LSGS,SBSV,FALSE,TRUE,Europe to Brazil
2023,LSMP,SBFZ,EUR,BRA,1,LSMP,SBFZ,FALSE,FALSE,Europe to Brazil
2023,LSZH,SBFZ,EUR,BRA,3,LSZH,SBFZ,TRUE,FALSE,Europe to Brazil
2023,LSZH,SBGL,EUR,BRA,4,LSZH,SBGL,TRUE,TRUE,Europe to Brazil
2023,LSZH,SBGR,EUR,BRA,399,LSZH,SBGR,TRUE,TRUE,Europe to Brazil
2023,LSZH,SBJH,EUR,BRA,1,LSZH,SBJH,TRUE,FALSE,Europe to Brazil
2023,LSZH,SBPS,EUR,BRA,1,LSZH,SBPS,TRUE,FALSE,Europe to Brazil
2023,LSZH,SBRF,EUR,BRA,1,LSZH,SBRF,TRUE,TRUE,Europe to Brazil
2023,LTAC,SBGL,EUR,BRA,1,LTAC,SBGL,FALSE,TRUE,Europe to Brazil
2023,LTBA,SBCT,EUR,BRA,1,LTBA,SBCT,FALSE,TRUE,Europe to Brazil
2023,LTFM,SBGL,EUR,BRA,1,LTFM,SBGL,TRUE,TRUE,Europe to Brazil
2023,LTFM,SBGR,EUR,BRA,437,LTFM,SBGR,TRUE,TRUE,Europe to Brazil
2023,LTFM,SBPS,EUR,BRA,1,LTFM,SBPS,TRUE,FALSE,Europe to Brazil
2023,LTFM,SBRF,EUR,BRA,1,LTFM,SBRF,TRUE,TRUE,Europe to Brazil
2023,LTFM,SBSV,EUR,BRA,1,LTFM,SBSV,TRUE,TRUE,Europe to Brazil
2023,LYBE,SBJH,EUR,BRA,1,LYBE,SBJH,FALSE,FALSE,Europe to Brazil
2023,LZIB,SBFZ,EUR,BRA,1,LZIB,SBFZ,FALSE,FALSE,Europe to Brazil
2023,SBBE,LEMD,BRA,EUR,1,LEMD,SBBE,TRUE,FALSE,Brazil to Europe
2023,SBBE,LFPB,BRA,EUR,1,LFPB,SBBE,FALSE,FALSE,Brazil to Europe
2023,SBBE,LGMK,BRA,EUR,1,LGMK,SBBE,FALSE,FALSE,Brazil to Europe
2023,SBBE,LPCS,BRA,EUR,1,LPCS,SBBE,FALSE,FALSE,Brazil to Europe
2023,SBBE,LPPT,BRA,EUR,197,LPPT,SBBE,TRUE,FALSE,Brazil to Europe
2023,SBBR,EDDB,BRA,EUR,1,EDDB,SBBR,FALSE,TRUE,Brazil to Europe
